epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,2734.77,1.16902,1.20966,1.57356,0.79593,0.64544,0.70525,0.4571,1.3871,1.24812,1.73155,0.00802,0.00802,0.00802
62,2779.4,1.15139,1.20003,1.56262,0.8126,0.62931,0.70082,0.4656,1.37952,1.27094,1.74755,0.007987,0.007987,0.007987
63,2824.03,1.13432,1.165,1.54903,0.77359,0.63571,0.69162,0.4625,1.37588,1.26853,1.72794,0.007954,0.007954,0.007954
64,2868.63,1.13154,1.17318,1.55308,0.79435,0.64477,0.70354,0.47055,1.34731,1.23286,1.74098,0.007921,0.007921,0.007921
65,2913.32,1.14242,1.18258,1.55402,0.77984,0.62755,0.68825,0.44861,1.43721,1.27607,1.75382,0.007888,0.007888,0.007888
66,2957.93,1.13837,1.16817,1.54404,0.79768,0.62737,0.70016,0.47137,1.36046,1.25504,1.71122,0.007855,0.007855,0.007855
67,3002.59,1.12552,1.17211,1.54692,0.77099,0.63506,0.69062,0.46467,1.35189,1.27176,1.71997,0.007822,0.007822,0.007822
68,3047.21,1.13931,1.1706,1.55266,0.80594,0.66148,0.72694,0.47653,1.358,1.17602,1.72408,0.007789,0.007789,0.007789
69,3091.9,1.1453,1.16852,1.5495,0.81667,0.6523,0.70729,0.48069,1.32252,1.22432,1.69312,0.007756,0.007756,0.007756
70,3136.62,1.13501,1.16938,1.5444,0.78142,0.63981,0.69738,0.46696,1.36913,1.1964,1.71798,0.007723,0.007723,0.007723
71,3181.25,1.12889,1.14895,1.53737,0.79622,0.68221,0.72504,0.48776,1.3374,1.17478,1.69353,0.00769,0.00769,0.00769
72,3225.85,1.13008,1.14726,1.54021,0.81914,0.6433,0.7142,0.47805,1.33583,1.18316,1.69,0.007657,0.007657,0.007657
73,3270.48,1.12897,1.14664,1.53887,0.82725,0.64333,0.72562,0.49061,1.33756,1.1861,1.69374,0.007624,0.007624,0.007624
74,3315.12,1.1209,1.13271,1.53421,0.83207,0.65588,0.72452,0.48973,1.35064,1.15092,1.71162,0.007591,0.007591,0.007591
75,3359.7,1.11454,1.13117,1.5264,0.82628,0.64738,0.72223,0.48251,1.36047,1.14225,1.70698,0.007558,0.007558,0.007558
76,3404.34,1.13691,1.15257,1.54461,0.81351,0.67982,0.74092,0.49403,1.32644,1.14782,1.67036,0.007525,0.007525,0.007525
77,3449,1.12852,1.12901,1.5243,0.79899,0.68108,0.72921,0.49397,1.31294,1.15021,1.67729,0.007492,0.007492,0.007492
78,3493.61,1.10109,1.1067,1.51365,0.80793,0.64129,0.7188,0.48796,1.31868,1.15306,1.67769,0.007459,0.007459,0.007459
79,3538.25,1.10546,1.11238,1.51838,0.81494,0.65987,0.72696,0.49666,1.30412,1.13828,1.66403,0.007426,0.007426,0.007426
80,3582.9,1.10703,1.12687,1.52328,0.83746,0.64603,0.73193,0.50264,1.30125,1.12601,1.65805,0.007393,0.007393,0.007393
81,3627.54,1.09742,1.10957,1.51947,0.81694,0.6491,0.7277,0.49575,1.30019,1.15594,1.6602,0.00736,0.00736,0.00736
82,3672.09,1.10031,1.09608,1.50818,0.8597,0.63416,0.72746,0.49655,1.30872,1.12494,1.67097,0.007327,0.007327,0.007327
83,3716.66,1.08694,1.09236,1.50791,0.82833,0.68863,0.74547,0.50968,1.29732,1.0871,1.65538,0.007294,0.007294,0.007294
84,3761.29,1.11197,1.09873,1.52009,0.83124,0.66107,0.73467,0.49077,1.34255,1.13548,1.698,0.007261,0.007261,0.007261
85,3805.96,1.10736,1.09407,1.50909,0.83433,0.68363,0.74526,0.51149,1.27578,1.08,1.63236,0.007228,0.007228,0.007228
86,3850.59,1.08694,1.07674,1.49957,0.85333,0.67839,0.74901,0.52027,1.27196,1.11479,1.64173,0.007195,0.007195,0.007195
87,3895.16,1.10126,1.0935,1.5117,0.81987,0.66141,0.72913,0.47937,1.36381,1.19256,1.70529,0.007162,0.007162,0.007162
