epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,7166.1,0.96362,0.85505,1.37004,0.87493,0.74799,0.8075,0.56911,1.19308,0.87142,1.55317,0.004753,0.004753,0.004753
161,7210.9,0.9806,0.86803,1.38711,0.877,0.73166,0.80011,0.56591,1.19649,0.8803,1.5585,0.00472,0.00472,0.00472
162,7255.66,0.97149,0.85452,1.37129,0.88273,0.73318,0.80171,0.56866,1.1879,0.87945,1.54643,0.004687,0.004687,0.004687
163,7300.4,0.96479,0.85485,1.37176,0.87864,0.73499,0.80071,0.56532,1.19444,0.88022,1.54719,0.004654,0.004654,0.004654
164,7345.08,0.96984,0.84724,1.37586,0.86129,0.74848,0.80421,0.56617,1.19423,0.87829,1.54919,0.004621,0.004621,0.004621
165,7389.83,0.95367,0.85085,1.37253,0.86648,0.74385,0.80009,0.56264,1.19244,0.87667,1.55508,0.004588,0.004588,0.004588
166,7434.52,0.9586,0.8569,1.37309,0.87805,0.73644,0.80292,0.56482,1.18897,0.88026,1.55252,0.004555,0.004555,0.004555
167,7479.28,0.9672,0.84217,1.36386,0.87782,0.74564,0.80228,0.56377,1.185,0.87898,1.54657,0.004522,0.004522,0.004522
168,7523.98,0.96505,0.84152,1.3637,0.87432,0.7386,0.80628,0.56681,1.18765,0.87128,1.54981,0.004489,0.004489,0.004489
169,7568.79,0.96159,0.83685,1.36572,0.87014,0.7466,0.80079,0.56767,1.1826,0.86603,1.54287,0.004456,0.004456,0.004456
170,7613.52,0.95226,0.8512,1.36465,0.86358,0.75342,0.79873,0.56614,1.18297,0.87144,1.54275,0.004423,0.004423,0.004423
171,7658.29,0.94894,0.82256,1.36049,0.87824,0.73732,0.80217,0.56848,1.18966,0.86812,1.54905,0.00439,0.00439,0.00439
172,7703.02,0.94497,0.8261,1.35797,0.85917,0.74159,0.80255,0.56699,1.18669,0.86748,1.54609,0.004357,0.004357,0.004357
173,7747.79,0.9645,0.8403,1.37034,0.87422,0.73448,0.80343,0.57006,1.17998,0.8681,1.53766,0.004324,0.004324,0.004324
174,7792.48,0.9597,0.83461,1.36792,0.86434,0.75022,0.80632,0.57209,1.17828,0.85071,1.53355,0.004291,0.004291,0.004291
175,7837.26,0.94598,0.82032,1.35592,0.86947,0.74217,0.80564,0.57148,1.17136,0.85349,1.53339,0.004258,0.004258,0.004258
176,7881.98,0.96662,0.84082,1.3674,0.87145,0.73827,0.80477,0.57198,1.17634,0.85682,1.53621,0.004225,0.004225,0.004225
177,7926.65,0.9468,0.8173,1.34779,0.87504,0.73832,0.81043,0.57209,1.17777,0.8506,1.5371,0.004192,0.004192,0.004192
178,7971.4,0.9542,0.81853,1.35546,0.87948,0.74098,0.80761,0.57303,1.1793,0.85121,1.53792,0.004159,0.004159,0.004159
179,8016.21,0.94237,0.83197,1.3565,0.88593,0.74573,0.80914,0.57311,1.18602,0.84401,1.54441,0.004126,0.004126,0.004126
180,8061,0.94503,0.82078,1.35115,0.88561,0.75132,0.81063,0.57147,1.17944,0.84398,1.53706,0.004093,0.004093,0.004093
181,8105.72,0.93109,0.81379,1.34622,0.87353,0.75147,0.81569,0.57298,1.17896,0.84646,1.53795,0.00406,0.00406,0.00406
182,8150.39,0.94157,0.81042,1.35306,0.88103,0.74926,0.81286,0.57439,1.17812,0.84978,1.5412,0.004027,0.004027,0.004027
183,8195.09,0.93824,0.83045,1.35417,0.88297,0.74796,0.81191,0.57262,1.18211,0.8544,1.54539,0.003994,0.003994,0.003994
