epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,1214.34,1.16633,1.20089,1.53921,0.72213,0.60464,0.6581,0.43105,1.41718,1.35611,1.72391,0.008152,0.008152,0.008152
58,1235.09,1.14321,1.16572,1.52713,0.70147,0.62367,0.66436,0.44802,1.36779,1.25917,1.70246,0.008119,0.008119,0.008119
59,1256.18,1.16953,1.19714,1.54152,0.76969,0.6427,0.69663,0.46052,1.37205,1.21072,1.68295,0.008086,0.008086,0.008086
60,1277.21,1.18446,1.18878,1.54011,0.72292,0.60599,0.64783,0.4355,1.39615,1.32478,1.70076,0.008053,0.008053,0.008053
61,1298.28,1.18225,1.20532,1.54124,0.78766,0.60975,0.681,0.45599,1.35005,1.22512,1.66458,0.00802,0.00802,0.00802
62,1319.35,1.17449,1.19613,1.54018,0.71828,0.60066,0.64033,0.43608,1.38602,1.36232,1.69216,0.007987,0.007987,0.007987
63,1340.31,1.14394,1.15727,1.52227,0.79454,0.60983,0.68398,0.45479,1.35969,1.24835,1.68668,0.007954,0.007954,0.007954
64,1361.36,1.14338,1.1582,1.52007,0.78626,0.62559,0.68593,0.4605,1.33656,1.19304,1.67466,0.007921,0.007921,0.007921
65,1382.49,1.15496,1.16469,1.52706,0.74261,0.63921,0.68161,0.44912,1.37419,1.25481,1.67567,0.007888,0.007888,0.007888
66,1403.53,1.1488,1.16409,1.51895,0.78746,0.63321,0.68095,0.45276,1.38583,1.23976,1.72657,0.007855,0.007855,0.007855
67,1424.74,1.1392,1.15765,1.51913,0.78359,0.63397,0.69269,0.46002,1.34909,1.24175,1.66346,0.007822,0.007822,0.007822
68,1445.87,1.16077,1.16711,1.53005,0.7947,0.65246,0.69646,0.46736,1.33541,1.21033,1.65487,0.007789,0.007789,0.007789
69,1467.03,1.1622,1.16493,1.52646,0.80218,0.62715,0.68815,0.46984,1.32569,1.19555,1.65009,0.007756,0.007756,0.007756
70,1488.14,1.15177,1.15996,1.51788,0.75327,0.63527,0.6828,0.4582,1.36881,1.2015,1.66745,0.007723,0.007723,0.007723
71,1508.9,1.14288,1.13569,1.51283,0.79667,0.63164,0.69576,0.47159,1.3299,1.16926,1.64611,0.00769,0.00769,0.00769
72,1530.02,1.1421,1.13423,1.51024,0.80032,0.62832,0.69289,0.46529,1.36458,1.17083,1.68953,0.007657,0.007657,0.007657
73,1551.11,1.1475,1.14409,1.51665,0.80834,0.63568,0.70704,0.47704,1.31698,1.16206,1.64731,0.007624,0.007624,0.007624
74,1572.17,1.13305,1.13608,1.50566,0.82432,0.62962,0.69892,0.47691,1.31929,1.16904,1.64935,0.007591,0.007591,0.007591
75,1593.27,1.12797,1.1325,1.5046,0.76827,0.65102,0.70619,0.48024,1.31727,1.15785,1.63261,0.007558,0.007558,0.007558
76,1614.38,1.15622,1.13965,1.5238,0.80651,0.62634,0.69518,0.48372,1.2931,1.16432,1.62856,0.007525,0.007525,0.007525
77,1635.44,1.15196,1.12951,1.50729,0.7915,0.65154,0.7019,0.47988,1.3224,1.14007,1.64033,0.007492,0.007492,0.007492
78,1656.57,1.10756,1.09459,1.48957,0.81067,0.64713,0.70985,0.49026,1.30396,1.11662,1.62547,0.007459,0.007459,0.007459
79,1677.62,1.12783,1.09933,1.49671,0.79876,0.65044,0.70643,0.48361,1.3055,1.11616,1.63408,0.007426,0.007426,0.007426
80,1698.74,1.12143,1.10755,1.49521,0.80632,0.66692,0.71534,0.49404,1.28652,1.09493,1.61861,0.007393,0.007393,0.007393
81,1719.83,1.11601,1.09127,1.49123,0.81456,0.63758,0.70634,0.48182,1.31167,1.14187,1.64095,0.00736,0.00736,0.00736
82,1740.9,1.11762,1.08734,1.48718,0.82292,0.64144,0.71988,0.48869,1.31689,1.11746,1.64177,0.007327,0.007327,0.007327
83,1761.94,1.10304,1.08885,1.48346,0.80174,0.6441,0.71247,0.47746,1.32088,1.13189,1.64657,0.007294,0.007294,0.007294
84,1783.09,1.12481,1.08621,1.48838,0.82582,0.6534,0.71662,0.48183,1.31292,1.08493,1.64048,0.007261,0.007261,0.007261
85,1804.2,1.12746,1.09591,1.48868,0.80142,0.6702,0.72502,0.48869,1.30791,1.09427,1.63267,0.007228,0.007228,0.007228
86,1825.24,1.09868,1.07108,1.47614,0.81615,0.66098,0.72047,0.49275,1.29376,1.08196,1.60826,0.007195,0.007195,0.007195
87,1846.35,1.11485,1.08527,1.49216,0.80051,0.6517,0.70973,0.47993,1.30398,1.13913,1.61793,0.007162,0.007162,0.007162
88,1867.47,1.1031,1.06956,1.47258,0.81977,0.66296,0.72206,0.48665,1.32735,1.09131,1.64502,0.007129,0.007129,0.007129
89,1888.5,1.10611,1.06937,1.48183,0.81008,0.66899,0.73118,0.49854,1.29543,1.0575,1.61722,0.007096,0.007096,0.007096
90,1909.58,1.08124,1.03376,1.46385,0.79391,0.67759,0.72175,0.4952,1.29505,1.07931,1.62276,0.007063,0.007063,0.007063
91,1930.6,1.10798,1.06603,1.47615,0.80088,0.64565,0.70911,0.49085,1.30097,1.08807,1.61885,0.00703,0.00703,0.00703
92,1951.65,1.09542,1.05163,1.48011,0.8015,0.68096,0.73194,0.50068,1.28331,1.06869,1.60846,0.006997,0.006997,0.006997
93,1972.7,1.09424,1.06915,1.47628,0.83939,0.67645,0.73649,0.49836,1.28089,1.06967,1.59723,0.006964,0.006964,0.006964
94,1993.81,1.09119,1.03604,1.46426,0.83809,0.66117,0.72941,0.49287,1.3136,1.07611,1.61728,0.006931,0.006931,0.006931
95,2014.81,1.09475,1.05325,1.47565,0.80586,0.66123,0.72249,0.49985,1.26289,1.07844,1.59653,0.006898,0.006898,0.006898
96,2035.88,1.0886,1.05183,1.46469,0.80751,0.67791,0.72861,0.495,1.26276,1.06561,1.58761,0.006865,0.006865,0.006865
97,2057.05,1.07393,1.03043,1.45574,0.82424,0.65872,0.72379,0.49939,1.26976,1.03845,1.59043,0.006832,0.006832,0.006832
98,2078.23,1.09868,1.05226,1.46723,0.82377,0.68748,0.74141,0.50644,1.28354,1.03621,1.6013,0.006799,0.006799,0.006799
99,2099.31,1.08866,1.0329,1.45658,0.8127,0.6766,0.73765,0.50378,1.28832,1.03321,1.60518,0.006766,0.006766,0.006766
100,2120.42,1.08461,1.04772,1.46356,0.83923,0.6754,0.73982,0.51004,1.26139,1.04114,1.58467,0.006733,0.006733,0.006733
101,2141.57,1.06972,1.01794,1.451,0.81315,0.67783,0.73553,0.50664,1.26544,1.02088,1.59601,0.0067,0.0067,0.0067
102,2162.69,1.09982,1.04159,1.46309,0.83029,0.68125,0.74788,0.51971,1.25462,0.98768,1.57393,0.006667,0.006667,0.006667
103,2183.81,1.07438,1.02888,1.44908,0.83878,0.693,0.74701,0.51377,1.24079,0.9936,1.56649,0.006634,0.006634,0.006634
104,2204.82,1.07584,1.01244,1.45227,0.84933,0.68523,0.74908,0.51977,1.27082,0.99413,1.58016,0.006601,0.006601,0.006601
105,2225.86,1.07527,1.01972,1.45601,0.83055,0.69518,0.74502,0.51798,1.25505,1.01063,1.57428,0.006568,0.006568,0.006568
106,2246.87,1.05878,1.00766,1.4494,0.82967,0.68167,0.74749,0.51199,1.26226,1.01264,1.59059,0.006535,0.006535,0.006535
107,2267.94,1.06173,1.01403,1.44588,0.86387,0.67093,0.74954,0.51284,1.28733,1.00214,1.61501,0.006502,0.006502,0.006502
