epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,2657.84,1.05439,0.97505,1.42233,0.81995,0.72291,0.77436,0.5414,1.237,0.9927,1.56832,0.005875,0.005875,0.005875
127,2678.87,1.04585,0.97842,1.41903,0.84557,0.71468,0.77996,0.53369,1.2567,1.00365,1.58902,0.005842,0.005842,0.005842
128,2699.74,1.05703,0.98904,1.41871,0.83435,0.72273,0.78168,0.54225,1.23927,0.98202,1.5749,0.005809,0.005809,0.005809
129,2720.67,1.0464,0.96584,1.41808,0.84421,0.70723,0.77838,0.54225,1.25877,1.00219,1.58456,0.005776,0.005776,0.005776
130,2741.8,1.04749,0.97294,1.41523,0.85684,0.71506,0.78342,0.54199,1.2437,0.97862,1.57988,0.005743,0.005743,0.005743
131,2762.88,1.04789,0.95721,1.41027,0.84351,0.72333,0.78621,0.54536,1.25603,0.98949,1.58928,0.00571,0.00571,0.00571
132,2783.97,1.04457,0.95872,1.41431,0.8677,0.71661,0.78568,0.54466,1.24173,0.98529,1.5756,0.005677,0.005677,0.005677
133,2804.99,1.04244,0.9569,1.40992,0.8368,0.72183,0.7789,0.53937,1.25352,0.99301,1.58154,0.005644,0.005644,0.005644
134,2826.02,1.04508,0.95315,1.41525,0.84373,0.71963,0.77906,0.54042,1.23682,0.97536,1.57037,0.005611,0.005611,0.005611
135,2847.1,1.03551,0.94857,1.41345,0.84933,0.73224,0.78773,0.54901,1.23729,0.97576,1.56834,0.005578,0.005578,0.005578
136,2868.25,1.0422,0.9553,1.40978,0.85476,0.71866,0.78434,0.54905,1.23413,0.97803,1.57345,0.005545,0.005545,0.005545
137,2889.24,1.04417,0.95332,1.41218,0.85189,0.72188,0.78309,0.54858,1.2344,0.97525,1.57048,0.005512,0.005512,0.005512
138,2910.26,1.01753,0.93421,1.4021,0.84809,0.71894,0.78775,0.54944,1.21929,0.96503,1.552,0.005479,0.005479,0.005479
139,2931.41,1.03058,0.94549,1.40409,0.83699,0.72077,0.78448,0.54677,1.2436,0.97898,1.57376,0.005446,0.005446,0.005446
140,2952.49,1.02703,0.93915,1.40071,0.83497,0.74159,0.78965,0.55258,1.22906,0.95113,1.56918,0.005413,0.005413,0.005413
141,2973.39,1.01532,0.92059,1.39476,0.85386,0.72104,0.78994,0.55399,1.23324,0.94304,1.56984,0.00538,0.00538,0.00538
142,2994.44,1.04305,0.9475,1.40243,0.86336,0.72256,0.79077,0.55625,1.21464,0.94253,1.55786,0.005347,0.005347,0.005347
143,3015.52,1.03971,0.94443,1.40523,0.85626,0.73034,0.78777,0.5528,1.22722,0.95033,1.57347,0.005314,0.005314,0.005314
144,3036.63,1.02619,0.93761,1.39048,0.85268,0.73505,0.78938,0.5537,1.23078,0.95208,1.56909,0.005281,0.005281,0.005281
145,3057.71,1.01708,0.92332,1.38986,0.84412,0.74373,0.78738,0.55313,1.22459,0.95408,1.5614,0.005248,0.005248,0.005248
146,3078.72,1.01667,0.92721,1.39113,0.8501,0.73468,0.78989,0.55146,1.22367,0.94844,1.5615,0.005215,0.005215,0.005215
147,3099.72,1.02683,0.93293,1.40044,0.8653,0.73503,0.79198,0.55566,1.22771,0.94138,1.565,0.005182,0.005182,0.005182
148,3120.74,1.03534,0.926,1.39465,0.85944,0.73715,0.79165,0.55667,1.22174,0.94482,1.55905,0.005149,0.005149,0.005149
149,3141.85,1.01892,0.92679,1.39239,0.87439,0.73,0.79369,0.55918,1.22039,0.94729,1.5607,0.005116,0.005116,0.005116
150,3162.88,1.01241,0.91078,1.38702,0.86777,0.73812,0.79603,0.55738,1.21843,0.94809,1.56099,0.005083,0.005083,0.005083
151,3183.93,1.02273,0.93233,1.39752,0.86825,0.73608,0.79703,0.55672,1.21633,0.94874,1.55634,0.00505,0.00505,0.00505
152,3204.97,1.0216,0.91036,1.38555,0.84845,0.74376,0.79861,0.55633,1.22166,0.9508,1.55683,0.005017,0.005017,0.005017
153,3226.02,1.03678,0.92421,1.39693,0.8356,0.73571,0.79525,0.55719,1.21589,0.9581,1.55539,0.004984,0.004984,0.004984
154,3247,1.00349,0.89384,1.38426,0.82058,0.74739,0.79813,0.55923,1.21029,0.95804,1.552,0.004951,0.004951,0.004951
